,SSW,Silhouette,Dunn index,Compactness
0,66.45809929541254,,,
1,39.62986342515957,0.32471185708086914,0.26934240904245116,21.064496388334284
2,35.48372390587826,0.16846412876125347,0.2065321392699985,20.184608176677735
3,32.032031520514735,0.13475589535864269,0.20928863543056708,19.49184253145613
4,29.15905780821618,0.12648381025438732,0.21383665145884323,18.350150710335647
5,25.453421487513083,0.12323316176536815,0.1432330989516801,17.769936138856938
6,24.699965656730182,0.051686876674612206,0.20300591400182147,17.825485199487023
7,22.548746019669217,0.09224100076153455,0.1739797997221421,16.64803802117403
8,21.56228170498382,0.0784239130899626,0.14485690686137134,16.486931772064526
