,barycenter_0,barycenter_1,barycenter_2,barycenter_3
2023-01-10,0.007908501837168371,-0.5379381818338694,0.6624062676562732,-0.8896178359958498
2023-01-11,0.01367486586458389,-0.5374190667466584,0.6621740697654588,-0.8820220409636984
2023-01-12,0.019399368291308026,-0.5369327898010976,0.661937731100727,-0.8744177746309956
2023-01-13,0.02507445768154673,-0.5364849744566021,0.6616791563471895,-0.8668135268788406
2023-01-17,0.03069278093771765,-0.536081058233944,0.661380304472014,-0.8592176160725603
2023-01-18,0.036247167146784234,-0.5357263670853925,0.6610232192837179,-0.8516382511434769
2023-01-19,0.04173063185246322,-0.535426138495439,0.660590018620166,-0.8440835116637373
2023-01-20,0.04713651612887906,-0.535185431269723,0.6600630947991944,-0.8365611724911467
2023-01-23,0.05245863683562484,-0.535008981588185,0.6594252802925377,-0.8290784645995383
2023-01-24,0.05769125017109274,-0.5349012585575139,0.6586597381922518,-0.8216420961332958
2023-01-25,0.06282913584447138,-0.5348664158870765,0.6577501456071727,-0.8142581894454924
2023-01-26,0.06786753628521075,-0.534908342229033,0.6566806087894432,-0.806932363667732
2023-01-27,0.07280206317040759,-0.5350307502177517,0.6554355463021241,-0.7996698368702615
2023-01-30,0.0776287029390157,-0.5352372024372478,0.6539998027571113,-0.7924754660137664
2023-01-31,0.08234379141006029,-0.5355311635684107,0.6523586064219042,-0.7853538021606711
2023-02-01,0.08694397084729034,-0.535916055328402,0.6504975432126187,-0.7783091503655046
2023-02-02,0.0914263324309279,-0.5363951799319329,0.6484029645454802,-0.7713454713922928
2023-02-03,0.09578859527419219,-0.5369715496425346,0.6460622858991769,-0.7644661923694979
2023-02-06,0.10002921306384041,-0.5376477736336122,0.643464114701486,-0.7576740665197235
2023-02-07,0.104147517628257,-0.5384258615359514,0.6405985043532283,-0.7509709360068633
2023-02-08,0.10814368251041305,-0.539307221189577,0.6374569892981361,-0.7443577814664581
2023-02-09,0.1120186686459572,-0.5402926893070021,0.6340326258053296,-0.7378348311570521
2023-02-10,0.1157741503846338,-0.5413825837971983,0.6303199713472469,-0.7314016827228531
2023-02-13,0.11941247697456595,-0.5425767460075664,0.6263150795159745,-0.7250573789175856
2023-02-14,0.12293668907929589,-0.5438745080366924,0.622015539670246,-0.7188003781189597
2023-02-15,0.12635048499151466,-0.545274740557909,0.6174204143528219,-0.7126285860434228
2023-02-16,0.12965819153318203,-0.5467758691928624,0.6125302558561291,-0.7065393463081926
2023-02-17,0.1328647328346813,-0.5483758739927957,0.6073471985191081,-0.7005294137717233
2023-02-21,0.1359755770030954,-0.5500722509969563,0.6018749589836017,-0.6945949042808869
2023-02-22,0.13899653182575913,-0.5518622411328222,0.5961184873091718,-0.6887315389221437
2023-02-23,0.1419336746766999,-0.5537429095516261,0.590083767983408,-0.6829347110676381
