,barycenter_barycenter_0,barycenter_barycenter_1,barycenter_barycenter_2,barycenter_barycenter_3
2023-01-31,0.20869136226158766,-0.07918132054354449,0.7716980809061362,-0.2436829375704881
2023-02-01,0.23537101965185026,-0.016896875401518047,0.8200750189109952,-0.13990258073833667
2023-02-02,0.2102633196741194,0.10679835212039566,0.7936810621232677,-0.025136306683395494
2023-02-03,0.17607680840655718,0.016700792380661657,0.6547391812830395,-0.11223668031256286
2023-02-06,0.17136079076796795,-0.05560487986980051,0.6877266144166898,-0.20913513043439766
2023-02-07,0.2233131007918041,0.0025682019274543633,0.6734730560576557,-0.13248300571981383
2023-02-08,0.18332003672299832,-0.04773154596677465,0.5509366216962892,-0.2191492665156475
2023-02-09,0.14861782875120563,-0.12593532868470492,0.44413471920379355,-0.29742306379097205
2023-02-10,0.21093500511750102,-0.13579013820430078,0.6063680114672002,-0.299990420506913
2023-02-13,0.2770437122757866,-0.07038131892570497,0.6850885088510674,-0.19384614755024634
2023-02-14,0.2438439529952953,-0.08701077435029318,0.602751769283549,-0.2025189083068323
2023-02-15,0.26964401360129264,-0.05664837109364124,0.6279480907098183,-0.15470029141461933
2023-02-16,0.21177239584185478,-0.12700509742983293,0.5507349301031628,-0.23895906316450857
2023-02-17,0.2176471755015907,-0.13598149042232052,0.6376041257246892,-0.25780946194350657
2023-02-21,0.11672447668854949,-0.28630372288731537,0.47831015567825697,-0.4682455861539921
2023-02-22,0.10830797957461301,-0.3106562220996658,0.4660245970522769,-0.4793152557059806
2023-02-23,0.1284602910513974,-0.29462172339669307,0.4678366818219564,-0.44469568711637425
2023-02-24,0.10154854253050376,-0.3666790803931397,0.41601204853388457,-0.5130365268185899
2023-02-27,0.10839542919071032,-0.3683018970029693,0.37117217903118804,-0.4820860001672496
2023-02-28,0.07265280181831299,-0.3696320236048549,0.25350249938421215,-0.48436369633280535
2023-03-01,0.0729541256063166,-0.4028881154643236,0.15319769940480782,-0.49607933259247206
2023-03-02,0.1310427611835722,-0.3732220055299688,0.25903955008447443,-0.42469716684277303
2023-03-03,0.20134316505870517,-0.2887767901263175,0.36006128171859414,-0.3195282115905066
2023-03-06,0.1975871584067977,-0.32920308686232574,0.35260857769124654,-0.3699947734813006
2023-03-07,0.11234136667750268,-0.45168327733265085,0.1879106507493982,-0.4982264219684048
2023-03-08,0.11293553526324887,-0.4375259729375246,0.21070373974336545,-0.46016266871880934
2023-03-09,0.001319105103638727,-0.5830195894634719,0.07703226679149029,-0.6146100536532682
2023-03-10,-0.10851462402008945,-0.714918259714102,-0.07806305895875038,-0.7661098701832372
2023-03-13,-0.15652792235006044,-0.8041391999715611,-0.006987431200666859,-0.8141597462635242
2023-03-14,-0.06173897931468354,-0.7403869787609864,0.08026350175528174,-0.6973625488933411
2023-03-15,-0.18161070705785673,-0.800374687579504,0.09247355303129562,-0.8277271784574034
2023-03-16,-0.09139413761798629,-0.742435075738259,0.14650625201848605,-0.7189339541687972
2023-03-17,-0.1947177606545664,-0.8468218991829081,-0.011273539801772363,-0.8375823054392332
2023-03-20,-0.0803184042872114,-0.7925709556240317,0.12988024985608826,-0.7463852900443829
2023-03-21,-0.01667389215945693,-0.7124403292031811,0.10615407600419752,-0.6467606646818973
2023-03-22,-0.13614969675709732,-0.8564463777648372,-0.10771509990984819,-0.8071543464360049
2023-03-23,-0.1667127489365049,-0.8859572154044795,-0.19353414349229395,-0.7920964141638223
2023-03-24,-0.10447474168993875,-0.8455071883889566,0.02775282616301665,-0.762559195312134
2023-03-27,-0.05432241890520834,-0.8071542597851531,0.08417659654398937,-0.719594897604946
2023-03-28,-0.027639095789622717,-0.809704017889213,0.1020357189412224,-0.7100362543465453
2023-03-29,0.0544565947699427,-0.7213824809320885,0.22637873237527167,-0.5923373779521696
2023-03-30,0.08427228092531396,-0.6920953411971097,0.2604620336199022,-0.5470179915233714
2023-03-31,0.16680615890186726,-0.6037723382370892,0.36706399274498747,-0.4047946738416909
2023-04-03,0.2133219443430984,-0.6331590039211844,0.3929181760773259,-0.42221998208041783
2023-04-04,0.1350662846223024,-0.6743068487332352,0.3780761471047689,-0.518783880312759
2023-04-05,0.14624415642227037,-0.6981022536146082,0.5372973622416582,-0.5791783865712181
2023-04-06,0.141091638724591,-0.6834854597097426,0.5668468681606876,-0.5761121293035305
2023-04-10,0.17828016333667934,-0.6529308966664088,0.5684012725042293,-0.5250816547881906
2023-04-11,0.20703489904662803,-0.6141101820928261,0.6241488866833683,-0.46826058832956957
2023-04-12,0.20613642954156414,-0.6605301552897297,0.5764598005383468,-0.49670260511315445
2023-04-13,0.24369273048890222,-0.6124225356729475,0.6143298996253572,-0.4222618078498678
2023-04-14,0.22432566634634551,-0.6485107303084893,0.5178107989945268,-0.43884445783699727
2023-04-17,0.26142643356220746,-0.6003192998612596,0.6064667730132215,-0.39535203939779756
2023-04-18,0.2817649947304318,-0.6096988042944285,0.5578715741995001,-0.37375189141283627
2023-04-19,0.255145296920529,-0.5859393131587106,0.5854280133572501,-0.36725786010554473
2023-04-20,0.2543922278046594,-0.652055257748895,0.540022415881143,-0.39556948012314636
2023-04-21,0.24896057462537213,-0.6464524209569044,0.5592846970276939,-0.3923155623412488
2023-04-24,0.27951282000967015,-0.6559057317915787,0.6071961911079476,-0.3941541558062402
2023-04-25,0.20305056557186965,-0.7862933890560437,0.5793048560819724,-0.5512575411608408
2023-04-26,0.1274803700747636,-0.8235432532129986,0.3972231281923022,-0.627618400502069
2023-04-27,0.2149426450009862,-0.7356219321870356,0.5322832993440599,-0.4970223567509515
2023-04-28,0.27491232489499673,-0.6492914541634752,0.5398512096759545,-0.4117636894141207
2023-05-01,0.29630542784041264,-0.6691464122444734,0.568227406297274,-0.4115652813696923
2023-05-02,0.20924211680242227,-0.7610075545423725,0.42221988426844304,-0.5015055600231695
