,barycenter_0,barycenter_1,barycenter_2
2020-10-19,-1.0773589132600587,-0.04134139359041109,-1.0985797473430887
2020-10-20,-1.0773589132600587,-0.04134139359041109,-1.0961342423325693
2020-10-21,-1.0765678227719029,-0.04134139359041109,-1.1736124977276352
2020-10-22,-1.0800854876352635,-0.04134139359041109,-1.1068314184538321
2020-10-23,-1.0296921275622823,-0.04134139359041109,-1.0343056186441497
2020-10-26,-1.0850428712704945,-0.04134139359041109,-1.2381929998061967
2020-10-27,-1.0796909339348968,-0.04134139359041109,-1.1796289126476198
2020-10-28,-1.20099358433617,-0.04134139359041109,-1.442160370399656
2020-10-29,-1.1288313947827913,-0.04134139359041109,-1.224427006477208
2020-10-30,-1.4139858681844395,-0.04134139359041109,-1.1210183296969671
2020-11-02,-1.2151887696014403,-0.04134139359041109,-1.035588597272851
2020-11-03,-1.1144682439741036,-0.04134139359041109,-0.8788287766883548
2020-11-04,-1.078436808015643,-0.045836459771093664,-1.0084143188682615
2020-11-05,-1.0062211399383667,-0.013117958982690744,-0.9435725491865926
2020-11-06,-1.117428014504105,-0.15020606915778767,-0.9786621712210424
2020-11-09,-0.9415076320126945,0.10319472893250312,-0.9160014581219869
2020-11-10,-0.8059419974038168,0.368580030687213,-0.9347550343921399
2020-11-11,-0.8829273602372626,1.0230515971739664,-0.931375529660612
2020-11-12,-0.9585511476879868,0.30326231716837626,-0.9316487503713375
2020-11-13,-0.8004775047826347,0.19763931219653935,-0.9316487503713375
2020-11-16,-0.7097709309206163,0.590236672605441,-0.9316487503713375
2020-11-17,-0.5424402038813297,0.21703335917724514,-0.9315452947726347
2020-11-18,-0.7180836374007598,0.05214903559482396,-0.9315990528410308
2020-11-19,-0.7959342006389433,-0.08201342719284216,-0.9302856263729851
2020-11-20,-0.8895333415236187,-0.15058780627473783,-0.9479148289808527
2020-11-23,-0.7985855767013221,-0.13624168118174748,-0.8925607230047063
2020-11-24,-0.739148575730098,-0.13600740137573064,-0.8328643613283931
2020-11-25,-0.7936201590896893,-0.13132918045383235,-0.879588897177458
2020-11-27,-0.8316072507807934,-0.13922855750030927,-0.7895375835674766
2020-11-30,-0.9915624182479109,-0.32729584249643,-0.8055608648139051
2020-12-01,-0.8122450883526843,-0.16532357077301477,-0.7016942238782201
2020-12-02,-0.6872060344639404,-0.09920317316399099,-0.7900277780377285
2020-12-03,-0.733122243706349,-0.13192850435080444,-0.6370073940669313
2020-12-04,-0.5955750707175786,-0.13092846550916226,-0.4443999603718027
2020-12-07,-0.6240722512592514,-0.13001228216441063,-0.6677240854252414
2020-12-08,-0.6544082151093957,-0.13019067884219546,-0.7595564360756815
2020-12-09,-0.5525115242311626,-0.13019067884219546,-0.8317219962930759
2020-12-10,-0.44123540192274396,-0.13019067884219546,-0.9338490224899422
2020-12-11,-0.48259259775396196,-0.13019067884219546,-0.8252599689751485
2020-12-14,-0.47539520628235116,-0.13019067884219546,-1.1234143966453956
2020-12-15,-0.4767279157700949,-0.13019067884219546,-0.8647915045888803
2020-12-16,-0.47654008005371085,-0.13019067884219546,-0.923188384144801
2020-12-17,-0.47660043323643914,-0.13019067884219546,-0.82873362566438
2020-12-18,-0.47660043323643914,-0.13019067884219546,-0.7778482698010505
2020-12-21,-0.47660043323643914,-0.13019067884219546,-0.7879447277152638
2020-12-22,-0.47666312469279837,-0.13019067884219546,-0.791302071203522
2020-12-23,-0.48837863252641417,-0.13019067884219546,-0.7880050883143651
2020-12-24,-0.47005890929043903,-0.13019067884219546,-0.7870262215940601
2020-12-28,-0.35829156404652945,-0.13019067884219546,-0.7366260841104426
2020-12-29,-0.47997234339662265,-0.13019067884219546,-0.8226326344619188
2020-12-30,-0.4779503316741343,-0.13019067884219546,-0.7090824954177743
2020-12-31,-0.46681670500830635,-0.13019067884219546,-0.5982373870253782
2021-01-04,-0.5481556714144503,-0.13019067884219546,-0.6826491511030869
2021-01-05,-0.4729654367109995,-0.13019067884219546,-0.6172974844886409
2021-01-06,-0.48194285868746595,-0.13019067884219546,-0.5329503901271299
2021-01-07,-0.4826643597314479,-0.13019067884219546,-0.47833168582732916
2021-01-08,-0.47538649412501793,-0.13019067884219546,-0.3953172511122148
2021-01-11,-0.47876431120753477,-0.13019067884219546,-0.43659525291786794
2021-01-12,-0.49056084307232595,-0.13019067884219546,-0.24544924294338102
2021-01-13,-0.39619301095170323,-0.13019067884219546,-0.4294713357905425
2021-01-14,-0.25450909873070565,-0.13019067884219546,-0.6195239059612673
2021-01-15,-0.3154180382083297,-0.13019067884219546,-0.46242899291111594
2021-01-19,0.00500362132075481,-0.13019067884219546,-0.35625524531327796
2021-01-20,-0.320765935153945,-0.13019067884219546,-0.15395562730920467
2021-01-21,-0.2010829298311325,-0.13019067884219546,-0.34394077566066183
2021-01-22,-0.36339403936796966,-0.13019067884219546,-0.44661866536736267
2021-01-25,-0.41504932509946024,-0.13019067884219546,-0.5418842099952211
2021-01-26,-0.4603131662152097,-0.13019067884219546,-0.655629508012594
2021-01-27,-0.578913704177623,-0.13019067884219546,-0.842879369396772
2021-01-28,-0.47011090167335273,-0.13019067884219546,-0.56561921607626
2021-01-29,-0.8112374862842021,-0.13019067884219546,-0.6297104788363542
2021-02-01,-0.6101512887080918,-0.13019067884219546,-0.4617597818247326
2021-02-02,-0.4721539328868936,-0.13019067884219546,-0.5694498545186452
2021-02-03,-0.35885769664949857,-0.13019067884219546,-0.5036103715693198
2021-02-04,-0.20917042934796112,-0.13019067884219546,-0.47271847373726056
2021-02-05,-0.41695338903984225,-0.13019067884219546,-0.4395695627459844
2021-02-08,-0.296181185025733,-0.13019067884219546,-0.40054157622018643
2021-02-09,-0.18008099661238416,-0.13019067884219546,-0.35510822645329454
2021-02-10,-0.08506143521483693,-0.13019067884219546,-0.3070884668862662
2021-02-11,0.009092811549655747,-0.13019067884219546,-0.24541179159287385
2021-02-12,0.11393293386009876,-0.13019067884219546,-0.1338995451715996
2021-02-16,0.26904674546413865,-0.12342178610334512,-0.19453706339546248
2021-02-17,0.08526417999343328,-0.24096426053234346,-0.21426119085923967
2021-02-18,-0.0854482645133492,0.029965155927296854,-0.2818568313119398
2021-02-19,0.14007999187444542,-0.21732331198946386,-0.1611200203741448
2021-02-22,0.2718083672280779,-0.5573836381049434,-0.18129858241731925
2021-02-23,0.3803376392977615,-0.34857870288087056,-0.07755593174571455
2021-02-24,0.5898077379133745,-0.25111586542323594,0.029877425826773142
2021-02-25,0.37104559238511337,-0.2915712297065953,-0.13636575212150442
2021-02-26,0.4831578612334611,-0.4565603374366367,0.04056333542277836
2021-03-01,0.9215682691200637,-0.7985481900684371,0.275771000381982
2021-03-02,0.4259286296263399,-0.5465305881303111,-0.011015670563678174
2021-03-03,0.550783952541096,-1.3261012907682088,0.06997389061974275
2021-03-04,0.3551795199649655,-0.4834557067280999,-0.13429908544977315
2021-03-05,0.15475062012084215,-0.6109414461555938,-0.08684250132380426
2021-03-08,0.2604160973270989,-0.14285813285666552,-0.07347195188212342
2021-03-09,0.25618610219851345,-0.3826694017767945,-0.0895016951043308
2021-03-10,0.25654595889166804,-0.2540962831015662,-0.10392744034842019
2021-03-11,0.25488331446266366,-0.4696896507777894,-0.08849394881028848
2021-03-12,0.25340895486892956,-0.18955214261578385,0.0046735798488224236
2021-03-15,0.314111420535254,0.0100499207813858,-0.09491175953410545
2021-03-16,0.2525723044925081,-0.04637783701561176,-0.19465951906114037
2021-03-17,0.24967348984535603,-0.033599403695671125,-0.11974191380307166
2021-03-18,0.25624213839274707,-0.034442549275435864,-0.15285371834802644
2021-03-19,0.2541297436107852,-0.034442549275435864,-0.2209246578662206
2021-03-22,0.2541297436107852,-0.034442549275435864,-0.30823435757901
2021-03-23,0.2541297436107852,-0.034442549275435864,-0.5062636358872115
2021-03-24,0.2541297436107852,-0.034442549275435864,-0.30476391121734797
2021-03-25,0.2541297436107852,-0.034442549275435864,-0.2155906169582729
2021-03-26,0.2541297436107852,-0.034442549275435864,-0.12895702532226477
2021-03-29,0.2541297436107852,-0.034442549275435864,-0.16063344771811572
2021-03-30,0.2541297436107852,-0.05374001786480685,-0.013394136223693912
2021-03-31,0.2541297436107852,-0.03670381541387635,-0.07466249202249295
2021-04-01,0.2541297436107852,-0.03786152550417672,-0.1378347225525873
2021-04-05,0.2541297436107852,-0.024581901476615136,-0.05756935859118506
2021-04-06,0.2541297436107852,0.11650179860996027,0.023839937007934617
2021-04-07,0.2541297436107852,-0.023583516831187035,-0.01246932051667675
2021-04-08,0.2541297436107852,-0.04248440130719772,0.056326941156783876
2021-04-09,0.2541297436107852,-0.18231164910671643,0.12617830961287368
2021-04-12,0.2541297436107852,-0.04740610424643777,0.07600143672886062
2021-04-13,0.2541297436107852,0.011992021473659067,0.08233200660413627
2021-04-14,0.2541297436107852,0.11374201791243639,0.08053129048084444
2021-04-15,0.2541297436107852,0.11065355938075042,0.0804888970334221
2021-04-16,0.2541297436107852,0.117781492649824,0.07631517466898434
2021-04-19,0.2541297436107852,0.11408495953252085,0.08451548726979811
2021-04-20,0.2541297436107852,0.24770522107892,0.027807662636011022
2021-04-21,0.2541297436107852,0.13516261128197088,0.1389675156649264
2021-04-22,0.2541297436107852,0.14569142137883,0.12570616250424613
2021-04-23,0.2541297436107852,0.14322813513053353,0.18958899077500468
2021-04-26,0.2541297436107852,0.14101689403052622,0.23758470167012286
2021-04-27,0.2541297436107852,0.14501585119309574,0.17849703773202108
2021-04-28,0.2541297436107852,0.08199227390379658,0.1895467859903085
2021-04-29,0.2541297436107852,0.14109119347686333,0.187037844619926
2021-04-30,0.252006224089359,0.1412703586687164,0.18735963442242723
2021-05-03,0.28260227954015466,0.142439552601586,0.18745015215955538
2021-05-04,0.18069647487365703,0.13951824247587677,0.18745015215955538
2021-05-05,0.004952797215731836,0.23703806632966132,0.18745015215955538
2021-05-06,-0.34546031833286694,0.42491230577170885,0.18745015215955538
2021-05-07,0.012574804037656562,0.3109020882754213,0.18745015215955538
2021-05-10,0.18995422053437022,0.8389107656647358,0.18745015215955538
2021-05-11,0.23416295823730202,0.4439532968519303,0.18745015215955538
2021-05-12,0.15245640934793372,0.26940357089493117,0.18745015215955538
2021-05-13,0.26487540673074583,0.24134901253705315,0.18745015215955538
2021-05-14,0.28285566297208,0.2497176695745025,0.18745015215955538
2021-05-17,0.2685024777274588,0.1896208250953213,0.18745015215955538
2021-05-18,0.2671531124425641,0.25371772813536575,0.18745015215955538
2021-05-19,0.26888596599439346,0.24919882736558704,0.18745015215955538
2021-05-20,0.26888596599439346,0.3170692523436994,0.18745015215955538
2021-05-21,0.26888596599439346,0.5739632086605456,0.18745015215955538
2021-05-24,0.2685955797086967,0.27376334832181426,0.18745015215955538
2021-05-25,0.26895160681679053,0.05697939273641758,0.18745015215955538
2021-05-26,0.2689734815400897,0.15411374193601124,0.18745015215955538
2021-05-27,0.26819432871349497,0.12596278083634063,0.18745015215955538
2021-05-28,0.2713026743288535,0.12789755120279614,0.18745015215955538
2021-06-01,0.41261128155195936,0.12699113836569903,0.18745015215955538
2021-06-02,0.2756824025834614,0.12699113836569903,0.18745015215955538
2021-06-03,0.27150283531608116,0.12699113836569903,0.18745015215955538
2021-06-04,0.27292770351009277,0.12699113836569903,0.18745015215955538
2021-06-07,0.27288670764869133,0.12699113836569903,0.18745015215955538
2021-06-08,0.2731326737782152,0.12699113836569903,0.18745015215955538
2021-06-09,0.2729686993714942,0.12699113836569903,0.18745015215955538
2021-06-10,0.2729686993714942,0.12699113836569903,0.18745015215955538
2021-06-11,0.2729686993714942,0.12699113836569903,0.18745015215955538
2021-06-14,0.2729686993714942,0.12699113836569903,0.18745015215955538
2021-06-15,0.25706486486720886,0.12621313208702484,0.18745015215955538
2021-06-16,0.3238255482762459,0.12760817763234247,0.18745015215955538
2021-06-17,0.21413508685485247,0.12618948547275338,0.18745015215955538
2021-06-18,0.2734872915981915,0.12511090145348164,0.18745015215955538
2021-06-21,0.2692881437484733,0.1622876943541094,0.18745015215955538
2021-06-22,0.2728616411806249,0.12640080626708378,0.18745015215955538
2021-06-23,0.27089292116329683,0.1267107395354705,0.18745015215955538
2021-06-24,0.37072251684312785,0.12699218384429037,0.18745015215955538
2021-06-25,0.6355247722850699,0.09712613407339217,0.18745015215955538
2021-06-28,0.3820944288893175,-0.08771430143770628,0.18745015215955538
2021-06-29,0.26544514461466956,-0.5705408031140518,0.18745015215955538
2021-06-30,0.23910070759238605,-0.10102964312578086,0.18745015215955538
2021-07-01,0.28375682752804254,0.21989767806183227,0.18745015215955538
2021-07-02,0.26594602347253654,-0.05713038282976675,0.18745015215955538
2021-07-06,0.2676366868934306,0.06968117994039541,0.18745015215955538
2021-07-07,0.26744307995230454,0.07169431235707435,0.18745015215955538
2021-07-08,0.26749861036563344,0.06547486342213911,0.18745015215955538
2021-07-09,0.26765136202392203,0.07041959646343873,0.18745015215955538
2021-07-12,0.267730051460949,0.07043924114223946,0.18745015215955538
2021-07-13,0.2678129456632596,0.07043924114223946,0.18745015215955538
2021-07-14,0.26959138271614436,0.07043924114223946,0.18745015215955538
2021-07-15,0.26615171311473335,0.07043924114223946,0.18745015215955538
2021-07-16,0.14116352464727447,0.07043924114223946,0.18745015215955538
2021-07-19,-0.1409925023972794,0.07043924114223946,0.18745015215955538
