,barycenter_0,barycenter_1,barycenter_2
2020-03-13,-1.5279352534319102,-1.1736991298157302,-2.0884079483917946
2020-03-16,-1.5279352534319102,-1.8179925032196054,-2.274330038275617
2020-03-17,-1.5279352534319102,-1.0608377905438655,-1.799370336246805
2020-03-18,-1.5279352534319102,-1.1998120120454776,-1.8840066933147184
2020-03-19,-1.5279352534319102,-0.9603906134930591,-1.8876983297238614
2020-03-20,-1.5279352534319102,-0.8346835695922118,-1.932577352886332
2020-03-23,-1.5279352534319102,-1.3573594825246782,-2.0703217673574645
2020-03-24,-1.5279352534319102,-1.0777034975800126,-1.9207774334663317
2020-03-25,-1.5279352534319102,-0.8704527917129611,-1.792905427481225
2020-03-26,-1.5279352534319102,-0.6505352826033676,-1.6214844526939078
2020-03-27,-1.5279352534319102,-0.8135457501962597,-1.7215867271593366
2020-03-30,-1.5279352534319102,-0.5708457877119989,-1.555471426541826
2020-03-31,-1.5279352534319102,-0.2544972171653321,-1.5909909436485556
2020-04-01,-1.5279352534319102,-0.459875400472227,-1.400151021085045
2020-04-02,-1.5279352534319102,-0.31418263234283095,-1.4952377282655631
2020-04-03,-1.5279352534319102,-0.34926584991346343,-1.4860954382551828
2020-04-06,-1.5279352534319102,-0.34499291622005035,-1.4848831425823512
2020-04-07,-1.5279352534319102,-0.34599515791563223,-1.4870485651931948
2020-04-08,-1.5279352534319102,-0.34571272680903237,-1.4870485651931948
2020-04-09,-1.5279352534319102,-0.34571272680903237,-1.4870485651931948
2020-04-13,-1.5279352534319102,-0.34571272680903237,-1.4870485651931948
2020-04-14,-1.5279352534319102,-0.34571272680903237,-1.4870485651931948
2020-04-15,-1.5279352534319102,-0.34571272680903237,-1.4870485651931948
2020-04-16,-1.5279352534319102,-0.34571272680903237,-1.4870485651931948
2020-04-17,-1.5279352534319102,-0.34571272680903237,-1.4870485651931948
2020-04-20,-1.5279352534319102,-0.34571272680903237,-1.4870485651931948
2020-04-21,-1.5279352534319102,-0.34571272680903237,-1.4870485651931948
2020-04-22,-1.5279352534319102,-0.34571272680903237,-1.4870485651931948
2020-04-23,-1.5279352534319102,-0.34620134650461903,-1.4870485651931948
2020-04-24,-1.5279352534319102,-0.33788803463028405,-1.4870485651931948
2020-04-27,-1.5279352534319102,-0.3868565360305131,-1.4870485651931948
2020-04-28,-1.5279352534319102,-0.316131696356767,-1.4870485651931948
2020-04-29,-1.5279352534319102,-0.20206157796023277,-1.4870485651931948
2020-04-30,-1.5279352534319102,-0.40235921756458676,-1.4870485651931948
2020-05-01,-1.5279352534319102,-0.6185643002086124,-1.4870485651931948
2020-05-04,-1.5279352534319102,-0.4257991605591143,-1.4870485651931948
2020-05-05,-1.527551701400439,-0.30087111352757595,-1.4870485651931948
2020-05-06,-1.5333980639031581,-0.21296349184142527,-1.4870485651931948
2020-05-07,-1.4964300343747055,-0.12835601136358354,-1.4870485651931948
2020-05-08,-1.5741312247371604,-0.04283207360162156,-1.4870485651931948
2020-05-11,-1.6655012455932647,-0.07531468735687011,-1.4868725779937477
2020-05-12,-1.7730764954211842,-0.07718005325988832,-1.486646766245211
2020-05-13,-1.9739449468050234,-0.07640242757338075,-1.4912149390518716
2020-05-14,-2.3215818631290888,-0.07485164229895656,-1.464128164409598
2020-05-15,-1.8120727204919984,-0.07338990328350459,-1.549242120390954
2020-05-18,-1.8707246782503966,-0.07338990328350459,-1.485513848823589
2020-05-19,-2.012479967430822,-0.07403587552539925,-1.4880952755894299
2020-05-20,-1.7132075321754423,-0.07417709924614248,-1.4878818047603521
2020-05-21,-1.8042928988619567,-0.067193704171301,-1.4877462534224795
2020-05-22,-1.6596302298844412,0.05334734612099034,-1.4877462534224795
2020-05-26,-1.5634720524029095,-0.1120359675714744,-1.4877462534224795
2020-05-27,-1.4692621497957612,-0.2985059985584356,-1.4878472491310792
2020-05-28,-1.3779673310444873,-0.14304612356276475,-1.4878299038534775
2020-05-29,-1.5098597936879457,-0.08657832102082645,-1.4878813208738262
2020-06-01,-1.6580611957052789,-0.08176249566386515,-1.4854133865970092
2020-06-02,-1.5432271094851673,-0.04247955027634486,-1.4866009754516576
2020-06-03,-1.4549065932693312,0.04874633574889358,-1.5048618565491014
2020-06-04,-1.3917252129738895,0.10056338881517787,-1.4584982146068255
2020-06-05,-1.3230859228744547,0.12007520717983552,-1.3460328580956133
2020-06-08,-1.2074942415839907,0.21244968940852443,-1.054094969260025
2020-06-09,-1.262087860863052,0.08681458334635833,-1.2784722576185306
2020-06-10,-1.250366583313088,0.4630487658372908,-1.3988062269136958
2020-06-11,-1.2508547410161077,0.14202465067988165,-1.5404489656358995
2020-06-12,-1.2508547410161077,0.19917459774935728,-1.4335107205686453
2020-06-15,-1.2508547410161077,0.05928770402815182,-1.4632831965865138
2020-06-16,-1.2508547410161077,0.09737705386745192,-1.4530930582890673
2020-06-17,-1.2508547410161077,0.09312282016964747,-1.4542137651906923
2020-06-18,-1.2508547410161077,0.0925961744793351,-1.4542137651906923
2020-06-19,-1.2508547410161077,0.09268305308062641,-1.4542137651906923
2020-06-22,-1.2508547410161077,0.09268305308062641,-1.4542137651906923
2020-06-23,-1.2508547410161077,0.09268305308062641,-1.4542137651906923
2020-06-24,-1.2508547410161077,0.09268305308062641,-1.4542137651906923
2020-06-25,-1.2508547410161077,0.09268305308062641,-1.4542137651906923
2020-06-26,-1.2508547410161077,0.09261740384829044,-1.4542137651906923
2020-06-29,-1.2508547410161077,0.10116329727657204,-1.4542137651906923
2020-06-30,-1.2508547410161077,0.09225592201260961,-1.4542137651906923
2020-07-01,-1.2508547410161077,-0.028614812454404823,-1.4542137651906923
2020-07-02,-1.2508547410161077,0.09520150314503045,-1.4542137651906923
2020-07-06,-1.2508547410161077,0.08694371265236275,-1.4542137651906923
2020-07-07,-1.2508547410161077,0.1902715272768071,-1.4542137651906923
2020-07-08,-1.2508547410161077,0.09871627143347449,-1.4542137651906923
2020-07-09,-1.2513149857293218,0.09359822230288355,-1.4542137651906923
2020-07-10,-1.2407195315147643,0.032459691052379745,-1.4542137651906923
2020-07-13,-1.2549550369228333,-0.1494216622604938,-1.4542137651906923
2020-07-14,-1.2510281121241702,-0.027682364436556667,-1.4542137651906923
2020-07-15,-1.3324700198758679,-0.42461431519969045,-1.4542137651906923
2020-07-16,-1.2484416062529766,-0.14806510458221236,-1.4542137651906923
2020-07-17,-1.255093614298894,-0.004924132895643919,-1.4541582667374366
2020-07-20,-1.1804126455052348,0.07157113340911887,-1.4571553535074564
2020-07-21,-1.0319485268857491,0.20993601788239521,-1.4219019757999192
2020-07-22,-1.1806258761173434,0.1556841623577552,-1.455981780767343
2020-07-23,-1.2518713116921625,0.15966483143748558,-1.4485203552167478
2020-07-24,-1.236237948188484,0.10162996128717346,-1.493001083328166
2020-07-27,-1.2435048536557254,0.15530921679558626,-1.5977294609699548
2020-07-28,-1.2430197317104763,0.1509770469620104,-1.7826460683969159
2020-07-29,-1.2431226575881285,0.15302087848044477,-1.5619436572485703
2020-07-30,-1.2429542713902166,0.2235656453334579,-1.4024731262498566
2020-07-31,-1.2430061504719663,0.2963600088558961,-1.4640950192402022
2020-08-03,-1.243172431020244,0.28205012179934735,-1.437139912920397
2020-08-04,-1.2420708932380526,0.2853319672831507,-1.4391697608655023
2020-08-05,-1.2757441401984675,0.28396162781770273,-1.4391697608655023
2020-08-06,-1.243962064017711,0.28278701472291606,-1.4391697608655023
2020-08-07,-1.2443340413793873,0.281435259871349,-1.4391697608655023
2020-08-10,-1.2443582236404456,0.2848987782927976,-1.4391697608655023
2020-08-11,-1.2431249736969794,0.26725920369681017,-1.4391697608655023
2020-08-12,-1.245502161464827,0.2820194204153454,-1.4391697608655023
2020-08-13,-1.1961700093797074,0.35659541725641725,-1.4391697608655023
2020-08-14,-1.2450177523294188,0.33714416405694225,-1.4391697608655023
2020-08-17,-1.304178986049435,0.33892849014462895,-1.4391697608655023
2020-08-18,-1.409430306272769,0.33892849014462895,-1.4391697608655023
2020-08-19,-1.3311015178836139,0.33892849014462895,-1.4391697608655023
2020-08-20,-1.5503473034096726,0.33892849014462895,-1.4391697608655023
2020-08-21,-1.367823589368143,0.33892849014462895,-1.4391697608655023
2020-08-24,-1.28726723452354,0.3387471715429213,-1.4391697608655023
2020-08-25,-1.2145611206727103,0.3403592534522736,-1.4391697608655023
2020-08-26,-1.2621102189961435,0.3296143468024871,-1.4391697608655023
2020-08-27,-1.2507372443977052,0.33667482390878894,-1.4391697608655023
2020-08-28,-1.2521946706826386,0.3911945624527466,-1.4391697608655023
2020-08-31,-1.252134290982184,0.4015895417174556,-1.4391697608655023
2020-09-01,-1.2520675492284759,0.49017111312892453,-1.4391697608655023
2020-09-02,-1.2520675492284759,0.7686227492868166,-1.4391697608655023
2020-09-03,-1.2520675492284759,0.4807019901805,-1.4391697608655023
2020-09-04,-1.2520675492284759,0.35738130057151024,-1.4391697608655023
2020-09-08,-1.2520675492284759,0.1583130815171453,-1.4391697608655023
2020-09-09,-1.2520675492284759,0.35329297216311994,-1.4391697608655023
2020-09-10,-1.2520675492284759,0.3803248156859498,-1.4391697608655023
2020-09-11,-1.2520675492284759,0.3791120650305315,-1.4391697608655023
2020-09-14,-1.2520675492284759,0.37899649387601053,-1.4391697608655023
2020-09-15,-1.2520675492284759,0.415667302138722,-1.4391697608655023
2020-09-16,-1.2520675492284759,0.37770541632136445,-1.4391697608655023
2020-09-17,-1.2520675492284759,0.37670063433699,-1.4391697608655023
2020-09-18,-1.2520675492284759,0.37879634441940446,-1.4391697608655023
2020-09-21,-1.2520675492284759,0.33748573384279246,-1.4391697608655023
2020-09-22,-1.2520675492284759,0.3781245394410405,-1.4391697608655023
2020-09-23,-1.2520675492284759,0.37828835297181845,-1.4391697608655023
2020-09-24,-1.2520675492284759,0.37828835297181845,-1.4391697608655023
2020-09-25,-1.2520675492284759,0.37828835297181845,-1.4391697608655023
2020-09-28,-1.2520675492284759,0.37828835297181845,-1.4391697608655023
2020-09-29,-1.2520675492284759,0.37828835297181845,-1.4391697608655023
2020-09-30,-1.2520675492284759,0.37828835297181845,-1.4391697608655023
2020-10-01,-1.2520675492284759,0.37828835297181845,-1.4391697608655023
2020-10-02,-1.2520675492284759,0.37828835297181845,-1.4391697608655023
2020-10-05,-1.2520675492284759,0.37697008925124564,-1.4391697608655023
2020-10-06,-1.2520675492284759,0.3871064555691692,-1.4391697608655023
2020-10-07,-1.2520675492284759,0.37677746288348707,-1.4391697608655023
2020-10-08,-1.2520675492284759,0.5023736488446059,-1.4391697608655023
2020-10-09,-1.2520675492284759,0.6874819472249434,-1.4391697608655023
2020-10-12,-1.2520675492284759,1.1277531813844803,-1.4391697608655023
2020-10-13,-1.2520675492284759,0.6269211705920823,-1.4391697608655023
2020-10-14,-1.2520675492284759,0.4504269438476811,-1.439117757389945
2020-10-15,-1.2520675492284759,0.3886922000735873,-1.4391324105658438
2020-10-16,-1.2520675492284759,0.4681010975665662,-1.4391339180175549
2020-10-19,-1.2520675492284759,0.44967531560742136,-1.439016143605041
2020-10-20,-1.2520675492284759,0.6481086005501361,-1.4438041273256972
2020-10-21,-1.2520675492284759,0.4311973208889395,-1.4377996346366233
2020-10-22,-1.2520675492284759,0.3033355479176494,-1.4405118174913372
2020-10-23,-1.2519225607177162,0.36207359252052157,-1.3576640153812085
2020-10-26,-1.252277781268758,0.3378883519242061,-1.4690225108298682
2020-10-27,-1.2461749661505146,0.23466943552917566,-1.6169889860931281
2020-10-28,-1.2929463309687674,0.07658187636105102,-1.4739178572362786
2020-10-29,-1.2344155746314018,0.34241154712272087,-1.391542193755127
2020-10-30,-1.2410673036462974,-0.02980821687247713,-1.2851741372385457
2020-11-02,-1.1795048290899641,0.10002142641380522,-1.306215402565802
2020-11-03,-1.1246393731451203,-0.4909917265180884,-1.209502487195176
2020-11-04,-1.1670799119921185,-0.03824549201701781,-1.3452905610184396
2020-11-05,-1.1114671233231572,0.18970995944982263,-1.2739310049099808
2020-11-06,-1.0778979987098627,0.3202696171878621,-1.1742630507797023
2020-11-09,-1.0357634260306037,0.34129164296185627,-1.0977304897255837
2020-11-10,-0.9864757284882087,0.32467891533760185,-1.0440446853756336
2020-11-11,-1.0266777731905814,0.4668841646082097,-0.976368355778899
2020-11-12,-1.056064296725388,0.3253787744161953,-1.133688629258894
2020-11-13,-0.9609033640392168,0.31926788149252905,-0.9814160082330557
2020-11-16,-0.8174938091476713,0.3234704115184272,-0.8301580081304454
2020-11-17,-1.0244960953380557,0.32324353559812563,-0.5843427428377024
2020-11-18,-0.9775442827199822,0.3312855050925192,-0.8949964480461858
2020-11-19,-1.1223225004345316,0.32725319297256483,-1.0978449527709766
2020-11-20,-1.0685654830201343,0.2981828331631795,-1.4299320279777799
2020-11-23,-1.2914769985704677,0.045228442757187654,-1.1777228795069532
2020-11-24,-1.1232261038025526,0.27514828794921403,-1.0257686886453403
2020-11-25,-0.9981558671560371,0.3298790780398116,-0.8934739868452914
2020-11-27,-1.0412096778569695,0.39001526949986065,-0.955627219877649
2020-11-30,-0.9706796821887158,0.48092997520600833,-0.7738565700778892
2020-12-01,-0.9125816255607612,0.5696090186611964,-0.822608507147321
2020-12-02,-0.8555429925438767,0.6762181947832687,-0.8579172733219022
2020-12-03,-0.8345190043137044,0.6284229845503115,-0.7529430981519663
2020-12-04,-0.8141828866009031,0.7243266189901089,-0.6748133725154212
2020-12-07,-0.839523131981327,0.6963961839654355,-0.516239930319999
2020-12-08,-0.8365810837299542,0.9112296574562014,-0.6720773892864208
2020-12-09,-0.8367874257881085,0.717443267624706,-0.7657203268890027
2020-12-10,-0.8762662232465531,0.6257602333859307,-0.9426095195841294
2020-12-11,-0.8212896175133397,0.3885761423503416,-0.8028572163156295
2020-12-14,-0.7619594500734013,0.5888022854691122,-0.7235170040015054
2020-12-15,-0.7688998590003955,0.6671482062292515,-0.6381935862056213
2020-12-16,-0.743521870859575,0.7178746318055782,-0.5681301907181455
2020-12-17,-0.6477082746851975,0.7101578909058716,-0.498297792611856
2020-12-18,-0.7495538311203293,0.7104238438447829,-0.4945332126982429
2020-12-21,-0.7770227800386963,0.7104238438447829,-0.5031191205620256
2020-12-22,-0.7752614979194529,0.7098427205887464,-0.5117286219636124
2020-12-23,-0.7891140216456826,0.7111297857523358,-0.5082916780579572
2020-12-24,-0.7729136451827602,0.7083805084653725,-0.43632246854789064
2020-12-28,-0.7737197015674296,0.7462313494520246,-0.35118479644142514
2020-12-29,-0.7726736375848757,0.7173090888627106,-0.5501894583972169
2020-12-30,-0.7765652110796426,0.7204325203687003,-0.47222958004973065
2020-12-31,-0.7589499613497867,0.7234161114871188,-0.3984273669678143
2021-01-04,-0.8771981544232672,0.7086935155412671,-0.4248015593686101
2021-01-05,-0.778654178597169,0.8577849230121979,-0.44939087563855945
2021-01-06,-0.7107431217894514,1.0011165510569509,-0.31634371233798353
2021-01-07,-0.6114992692968222,1.163024447308869,-0.1674379143495461
2021-01-08,-0.6815160469718884,1.4018764259548573,-0.25081535146726386
2021-01-11,-0.5312823287938565,1.1195729310903113,-0.00615553602727696
2021-01-12,-0.29089416103052135,0.9558624162270226,0.41038051380772494
2021-01-13,-0.6174502983486896,1.0008463443014681,0.05075558457042173
2021-01-14,-0.5755523760555589,0.8295735091396073,-0.11778721901493361
2021-01-15,-0.6962122623802751,0.604274828473431,-0.34795466264243996
2021-01-19,-0.6424133323745309,0.9397423311085874,-0.2249544240558672
2021-01-20,-0.5475269269111332,1.1478624965644726,-0.0539129838003831
2021-01-21,-0.6741491784151219,1.0056202005036206,-0.25073797742330045
2021-01-22,-0.7241195283015415,0.9003420608424831,-0.20298221817563744
2021-01-25,-0.7554203269243168,0.9941358505456512,-0.25394528513661363
2021-01-26,-0.8166588190987502,0.9290601575427245,-0.2823227591049637
2021-01-27,-0.9445613775477691,0.7403072186720507,-0.3653943722274664
2021-01-28,-0.8297214840701599,0.9129520534489943,-0.5155112606186744
2021-01-29,-1.1668656413705534,1.0000470634667797,-0.8215722884660885
2021-02-01,-0.8985736950399158,1.0866904597908211,-0.49653710557180686
2021-02-02,-0.8000195128477493,1.1950082850534036,-0.30733300730661245
2021-02-03,-0.7299018909759554,1.3217766603135455,-0.36836024255091077
2021-02-04,-0.6354390995574656,1.1424135926449646,-0.2654294511096287
2021-02-05,-0.697203351376983,1.2461620536155695,-0.2147050444015914
2021-02-08,-0.5870674523981338,1.3396037953916577,-0.19482969732631586
2021-02-09,-0.5921656369501697,1.4632439958299908,-0.2605383690234872
2021-02-10,-0.4839971959835082,1.3826073966731571,-0.21449946616126175
2021-02-11,-0.6417893868184352,1.3340652321335291,-0.21699489977907774
2021-02-12,-0.5697235899562002,1.4418562847744483,-0.21627870540704702
2021-02-16,-0.5790592713576427,1.5395039276252835,-0.2222002315371283
2021-02-17,-0.5721735682274032,1.5086242484001833,-0.19186810259335882
2021-02-18,-0.545263314856698,1.6637960779772256,-0.13725387406766326
2021-02-19,-0.613510534880155,1.889145476874962,-0.08966099026833423
2021-02-22,-0.5237048183570615,1.643781360268432,0.0027445816707626644
2021-02-23,-0.46818070801477424,1.5606125299660285,-0.040602728832914284
2021-02-24,-0.43654985908033855,1.557715424374916,0.2016924536422266
2021-02-25,-0.49871484590928405,1.5424397755708197,-0.09975586299823089
2021-02-26,-0.47143691626799583,1.5601222534548578,-0.3971028895358854
2021-03-01,-0.4339552753999488,1.5588002955876707,-0.1422142216679737
2021-03-02,-0.37943691225210346,1.5577522212735644,-0.027171075102738074
2021-03-03,-0.4119150258089688,1.5887673252622587,0.0825085197205289
2021-03-04,-0.3651259769243868,1.5283824422627388,0.027403921528756207
2021-03-05,-0.31360746155992064,1.546603487184832,0.17413582722542925
2021-03-08,-0.22067783167528193,1.3625942992093723,0.14784736376912666
2021-03-09,-0.40014167214639934,1.5518654322135654,0.12391022619055068
2021-03-10,-0.2927091408702085,1.53473411472545,0.2418176731387517
2021-03-11,-0.16021318945228286,1.572124786505432,0.32589595211361977
2021-03-12,0.05667870728435809,1.5654679301094512,0.4987959396714914
2021-03-15,-0.21539932462440622,1.5654968161349763,0.3279259196285275
2021-03-16,-0.30226048356381946,1.5654968161349763,0.2380220030281322
2021-03-17,-0.1613805680501097,1.5654968161349763,0.24831916099139004
2021-03-18,-0.40321009397939866,1.5654968161349763,0.24660882573767026
2021-03-19,-0.5714929425988022,1.5654968161349763,0.24696479312391684
2021-03-22,-0.8445494001722709,1.5654968161349763,0.24797640094392834
2021-03-23,-0.513225586263037,1.5654968161349763,0.1886579613381741
2021-03-24,-0.6144170432256522,1.5654968161349763,0.24755404729473784
2021-03-25,-0.4626205152153542,1.5654968161349763,0.24806618467724179
2021-03-26,-0.3696989024415068,1.5654968161349763,0.24719009978745093
2021-03-29,-0.388969393053151,1.5659630413471293,0.2475874510507089
2021-03-30,-0.38329924220463873,1.5650482500258096,0.24763492212925162
2021-03-31,-0.383794360564714,1.5646728633047668,0.24732727150728634
2021-04-01,-0.3837763485011125,1.565037372273967,0.24733840645873684
2021-04-05,-0.3837763485011125,1.635031292002347,0.24609331686570354
2021-04-06,-0.3837763485011125,1.5573453380890072,0.2903276696339343
2021-04-07,-0.3837763485011125,1.5670719567242162,0.24769961684565073
2021-04-08,-0.3837763485011125,1.566774621389109,0.24805122874126756
2021-04-09,-0.3837763485011125,1.566774621389109,0.2333310386589025
2021-04-12,-0.3837763485011125,1.566774621389109,0.24827693463524103
2021-04-13,-0.3837763485011125,1.566774621389109,0.24822447875227308
2021-04-14,-0.3837763485011125,1.566774621389109,0.24822447875227308
2021-04-15,-0.3837763485011125,1.566774621389109,0.24780623011028974
2021-04-16,-0.3837763485011125,1.566774621389109,0.2712120105064851
2021-04-19,-0.3837763485011125,1.5727538998344344,0.21783313711482788
2021-04-20,-0.3837763485011125,1.524953804139967,0.05371778970196025
2021-04-21,-0.3837763485011125,1.724034810515502,0.23068131150815674
2021-04-22,-0.3837763485011125,1.8779664949251649,0.20254553546133683
2021-04-23,-0.3837763485011125,2.1081750978637284,0.29041171076722355
2021-04-26,-0.3837763485011125,2.687381080233092,0.33589898429113557
2021-04-27,-0.3837763485011125,2.1480238680530674,0.36332505402011034
2021-04-28,-0.3837763485011125,1.9228430632389,0.29789992188055
2021-04-29,-0.3837763485011125,1.776625938923196,0.3781325671897506
2021-04-30,-0.3837763485011125,1.653863408500263,0.433307469558898
2021-05-03,-0.3837763485011125,1.5674008601763247,0.4263410222815636
2021-05-04,-0.3837763485011125,1.4583629368658402,0.42653858850133025
2021-05-05,-0.3837763485011125,1.5477248829493815,0.48498437762530705
2021-05-06,-0.3837763485011125,1.5042754222146109,0.41065787834114253
2021-05-07,-0.3837763485011125,1.4710569624318506,0.4283716315256442
2021-05-10,-0.3837763485011125,1.357657235479841,0.4235953447263988
2021-05-11,-0.3837763485011125,1.431033864686698,0.42425214891397645
2021-05-12,-0.3837763485011125,1.2479864717016642,0.3981471903247355
2021-05-13,-0.3837763485011125,0.8887894272888182,0.4245873755881536
2021-05-14,-0.3837763485011125,1.2219160558475153,0.4241856971423206
2021-05-17,-0.3837763485011125,1.4978589522821248,0.4239177505414908
2021-05-18,-0.3837763485011125,1.2866864435094063,0.4239177505414908
2021-05-19,-0.3837763485011125,1.4308295742211656,0.4239177505414908
2021-05-20,-0.3837763485011125,1.5468592310281826,0.4239177505414908
2021-05-21,-0.3837763485011125,1.5180728593699988,0.4232701942582094
2021-05-24,-0.3837763485011125,1.520132935473059,0.43589401664570243
2021-05-25,-0.3837763485011125,1.520132935473059,0.40747325754814406
2021-05-26,-0.3837763485011125,1.520132935473059,0.5493552978333477
2021-05-27,-0.3837763485011125,1.520132935473059,0.7337104298028079
2021-05-28,-0.38383825062899274,1.520132935473059,0.5731147025313518
2021-06-01,-0.3845947514976763,1.520132935473059,0.684708339198361
2021-06-02,-0.3794720319510272,1.520132935473059,0.8522142339547315
2021-06-03,-0.3010195217475989,1.520132935473059,1.1576795603969015
2021-06-04,-0.3794258460412721,1.520132935473059,0.8241588923549223
2021-06-07,-0.38868087034340865,1.520132935473059,0.6161638591890091
2021-06-08,-0.38084863211824244,1.520132935473059,0.6883486762594048
2021-06-09,-0.3813166995458401,1.520132935473059,0.5042356087921567
2021-06-10,-0.38156849259929776,1.520132935473059,0.5486876458975847
2021-06-11,-0.3813485363074217,1.520132935473059,0.5436709154897504
2021-06-14,-0.3811200412029071,1.520132935473059,0.5444823965586363
2021-06-15,-0.38132195590102214,1.520132935473059,0.5445152787371306
2021-06-16,-0.37283001088946993,1.520132935473059,0.560550180610532
2021-06-17,-0.3959911369429081,1.520132935473059,0.5435294892742276
2021-06-18,-0.49986253655945206,1.520132935473059,0.4505320543498532
2021-06-21,-0.3951669315199873,1.520132935473059,0.5452427264794816
2021-06-22,-0.38191364691458596,1.520132935473059,0.5441534299626439
2021-06-23,-0.38522711369862767,1.520132935473059,0.5396554411962482
2021-06-24,-0.3849859260241331,1.520132935473059,0.5714335430118342
2021-06-25,-0.3850335904638473,1.520132935473059,0.7598948535784867
2021-06-28,-0.3855922462552306,1.520132935473059,0.5917854693299883
2021-06-29,-0.3855363410715489,1.520132935473059,0.5347157129066029
2021-06-30,-0.3855363410715489,1.520132935473059,0.538067621143679
2021-07-01,-0.3855363410715489,1.520132935473059,0.5379405763237469
2021-07-02,-0.3855363410715489,1.520132935473059,0.54773674832766
2021-07-06,-0.38536867448767137,1.520132935473059,0.4799028192151685
2021-07-07,-0.3853245611312694,1.520132935473059,0.4886894291343893
2021-07-08,-0.38517042944012786,1.520132935473059,0.266987776931379
2021-07-09,-0.38569890192264333,1.520132935473059,0.4621778493346416
2021-07-12,-0.384395845786282,1.5195769324720025,0.4998206185107417
2021-07-13,-0.40423771094731764,1.51965653590429,0.6078032585085953
2021-07-14,-0.35391507180418946,1.5200388635466406,0.4946100256090835
2021-07-15,-0.29431321071009464,1.5199049981112236,0.49621660100329634
2021-07-16,-0.31322418760863885,1.52191823379718,0.495988505399561
2021-07-19,-0.2580216624430124,1.4860784447514412,0.4952044345298921
2021-07-20,-0.20662138902222119,1.517514333475173,0.4958302923797984
2021-07-21,-0.10207218826375201,1.5171311993089156,0.4988063307398557
