,barycenter_0,barycenter_1,barycenter_2
2021-06-07,0.6087140052040876,1.1730802998884202,-0.18645917598742132
2021-06-08,0.6137803480900355,1.1749564871231237,-0.18486475168532882
2021-06-09,0.6188074392325497,1.1768266329584693,-0.1833099220996469
2021-06-10,0.623805489575823,1.1786979530690687,-0.1817894521171259
2021-06-11,0.6287829174507649,1.1805748612507532,-0.18029864769580292
2021-06-14,0.6337473372868377,1.1824599798395365,-0.17883274682103825
2021-06-15,0.6387055457657451,1.1843548882290498,-0.17738696630717368
2021-06-16,0.6436639647925912,1.1862612583168097,-0.17595634095031823
2021-06-17,0.6486292305136546,1.1881814130791841,-0.17453545586062422
2021-06-18,0.6536077551111994,1.1901178491150888,-0.17311898077207843
2021-06-21,0.6586059444630191,1.1920732355261743,-0.17170155416159116
2021-06-22,0.6636299024956002,1.1940502999588645,-0.17027812539953535
2021-06-23,0.6686853088353912,1.1960519138919306,-0.16884395025559382
2021-06-24,0.6737781611088898,1.198081325978081,-0.16739411571263255
2021-06-25,0.6789146713767621,1.2001418283705299,-0.16592354752607463
2021-06-28,0.6841001826471012,1.2022356674621881,-0.1644276237670572
2021-06-29,0.6893385971138318,1.2043638763920652,-0.16290246829884272
2021-06-30,0.6946319061880543,1.2065252386465468,-0.16134515905666816
2021-07-01,0.6999788407626089,1.2087145761919131,-0.15975467780073488
2021-07-02,0.7053745089222293,1.2109222125988577,-0.15813215414319506
2021-07-06,0.7108122267132513,1.2131357090822168,-0.15647958140224036
2021-07-07,0.7162842785869552,1.2153405077888852,-0.1547994206497487
2021-07-08,0.7217825004268736,1.2175208230512389,-0.15309435131592486
2021-07-09,0.7272978082845072,1.2196604783548228,-0.15136783839137358
2021-07-12,0.7328200636717683,1.221743628087575,-0.14962425984993794
2021-07-13,0.7383374823704766,1.2237546876121683,-0.14786938827447388
2021-07-14,0.7438370176361413,1.2256785149521532,-0.14611019219589544
2021-07-15,0.7493043999131682,1.2275007364471358,-0.14435484706449334
2021-07-16,0.754725587111943,1.2292087204773283,-0.14261147232541638
2021-07-19,0.7600879178492331,1.2307918389496757,-0.1408873284021639
2021-07-20,0.7653807538772117,1.2322419877044306,-0.1391881770635826
2021-07-21,0.7705950691986869,1.2335531207072488,-0.13751832880033416
2021-07-22,0.7757239747339401,1.2347215767887654,-0.13588019564557896
2021-07-23,0.7807614371917413,1.2357447864664044,-0.13427527053688
2021-07-26,0.7857022296090254,1.2366214351204887,-0.132704221407974
2021-07-27,0.7905402423670249,1.2373494265531275,-0.13116804326858295
2021-07-28,0.7952694658830138,1.2379261746938606,-0.12966743503565673
2021-07-29,0.7998848407025436,1.2383494525859486,-0.12820218810717335
2021-07-30,0.8043825210484874,1.2386177480760914,-0.12677098014596871
2021-08-02,0.8087591388852089,1.2387296501813334,-0.1253718755529484
2021-08-03,0.8130114568955663,1.2386836149382348,-0.12400275510000378
2021-08-04,0.8171364437235451,1.2384785247693546,-0.12266125057719388
2021-08-05,0.821130961857448,1.238113160073127,-0.12134506983738806
2021-08-06,0.8249935887873048,1.2375877881807937,-0.12005087896598977
2021-08-09,0.8287245620107413,1.2369043179898194,-0.11877467758130025
2021-08-10,0.8323261316313308,1.2360666180551283,-0.11751193045838529
2021-08-11,0.8358030569596461,1.2350808561977118,-0.11625754083370732
2021-08-12,0.8391631323742601,1.2339558505515509,-0.11500568064862564
2021-08-13,0.8424162959531726,1.2327026065862554,-0.11375042288981614
2021-08-16,0.8455742412727194,1.2313338099262632,-0.11248586449392667
2021-08-17,0.8486500971301121,1.2298631971711922,-0.11120608177686031
2021-08-18,0.851656799037774,1.2283044168739536,-0.10990598194407833
2021-08-19,0.8546058499208095,1.226670264489159,-0.1085821508629867
2021-08-20,0.8575083901528601,1.224973216586593,-0.10723200473490915
2021-08-23,0.8603755896813495,1.2232255511144827,-0.10585318519154366
2021-08-24,0.8632196926250731,1.2214405609199628,-0.1044426134330514
2021-08-25,0.8660548646455967,1.219633018416883,-0.10299589427722673
2021-08-26,0.868896761714225,1.217818783681941,-0.10150728145457236
2021-08-27,0.8717616294566016,1.2160136390254928,-0.09996998243690093
2021-08-30,0.8746659759021035,1.2142331495119572,-0.09837610306171196
2021-08-31,0.8776246087902108,1.2124913188569135,-0.09671819724845034
2021-09-01,0.880648540571271,1.2107988391392586,-0.09499082895024066
2021-09-02,0.8837455025671695,1.2091628363252687,-0.09319032152295792
2021-09-03,0.8869205953330737,1.2075873505932304,-0.09131456263316247
2021-09-07,0.8901766287397824,1.206073638028989,-0.08936314176678677
2021-09-08,0.8935153479538614,1.2046212808019672,-0.08733637258418814
2021-09-09,0.8969386116273516,1.203229063229412,-0.08523460799205418
2021-09-10,0.9004476444339902,1.2018943347237934,-0.08305893558052273
2021-09-13,0.904041904224303,1.2006121307307536,-0.08081199716515694
2021-09-14,0.9077187189371967,1.1993746860591628,-0.07849816822001651
2021-09-15,0.9114738303294584,1.198171361715339,-0.07612289007485326
2021-09-16,0.915301544645188,1.1969890523519164,-0.07369200983617483
2021-09-17,0.9191947729542125,1.1958126136373763,-0.07121173237678483
2021-09-20,0.9231448271219069,1.194624721684405,-0.06868899291926464
2021-09-21,0.9271410179310023,1.193405591349141,-0.06613192499622159
2021-09-22,0.9311695396064775,1.1921323143019742,-0.06355068224754783
2021-09-23,0.935214123962272,1.1907791211247545,-0.060957046839625134
2021-09-24,0.939257700906017,1.1893193855838313,-0.05836319147794637
2021-09-27,0.9432834869254838,1.187726937053775,-0.05578072068866436
2021-09-28,0.9472771736309633,1.1859780797069641,-0.05321900011649463
2021-09-29,0.9512283151744633,1.1840528568269924,-0.050684467644006255
2021-09-30,0.9551298850564622,1.181935198080061,-0.04818116729116542
2021-10-01,0.9589782030619617,1.179612718063793,-0.045710838988248896
2021-10-04,0.9627740969913984,1.1770774235675383,-0.04327187890224911
2021-10-05,0.9665220626815137,1.1743252951261967,-0.040859933012817935
2021-10-06,0.9702297622323002,1.1713561738327718,-0.03846820666053927
2021-10-07,0.9739085592507866,1.1681743472541848,-0.03608713584844554
2021-10-08,0.9775721118893358,1.1647874991771863,-0.033705270975216944
2021-10-11,0.9812340383873545,1.1612056192323748,-0.03131085812795347
2021-10-12,0.9849072226607896,1.157440510997238,-0.028892316431780123
2021-10-13,0.9886050562076968,1.1535067833581996,-0.026437632816012947
2021-10-14,0.9923422191318548,1.1494222132117944,-0.02393388913584202
2021-10-15,0.9961362183050905,1.1452085204587796,-0.021366288417031493
2021-10-18,1.0000077766093511,1.1408911221470017,-0.018718336359593097
2021-10-19,1.003980472757073,1.1364989677698694,-0.015972227049459435
2021-10-20,1.00807979664764,1.1320640791906864,-0.013109422649003818
2021-10-21,1.0123309961141211,1.1276199148565484,-0.01011210984532816
2021-10-22,1.0167576496039954,1.1231996738918197,-0.006964103662536864
2021-10-25,1.0213822467775653,1.1188369034649233,-0.0036502356839396306
2021-10-26,1.026226676135975,1.114565351017577,-0.00015582499589463587
2021-10-27,1.0313106611306586,1.1104167923586958,0.0035324933147873427
2021-10-28,1.036651634423181,1.1064200358034793,0.007426672994082559
2021-10-29,1.0422629163071084,1.102599289806443,0.01153624489657466
2021-11-01,1.0481520698128024,1.0989727254469732,0.015867445909829633
2021-11-02,1.0543205716152086,1.0955526545211607,0.02042308211137046
2021-11-03,1.060764258585112,1.092345761943557,0.02520272244747703
