,barycenter_barycenter_0,barycenter_barycenter_1,barycenter_barycenter_2
2020-07-02,-1.3289617771357942,-0.24664338153721999,-1.3979013365885091
2020-07-06,-1.2983845582471276,-0.2055545018788328,-1.360049860424603
2020-07-07,-1.334537659532026,-0.26302076225560483,-1.421901583115075
2020-07-08,-1.3314872254448458,-0.23958671012998917,-1.4062686260956343
2020-07-09,-1.3800196483836529,-0.2741023650589293,-1.4565972313928448
2020-07-10,-1.3279499474853673,-0.22223736131962304,-1.4041382286339497
2020-07-13,-1.3411755334383604,-0.29596381965614277,-1.4166996668241114
2020-07-14,-1.274336326770887,-0.23269267946445352,-1.350971879715306
2020-07-15,-1.2239064246507187,-0.14071650042317635,-1.2720458915991517
2020-07-16,-1.2203646726691388,-0.17377198144949427,-1.2694492197416303
2020-07-17,-1.1922086286636713,-0.1508422715183901,-1.2302014548454676
2020-07-20,-1.219381734965125,-0.1347878745692445,-1.2523569029775998
2020-07-21,-1.189529476924233,-0.1376522035227102,-1.2175524205105284
2020-07-22,-1.1593535481424289,-0.11871107967544368,-1.160844066827991
2020-07-23,-1.1633991662921117,-0.1572560265016902,-1.1704543756360093
2020-07-24,-1.1862674314399053,-0.19603531286455525,-1.2044709598804382
2020-07-27,-1.1803952338282386,-0.15945789649281247,-1.1785217307964424
2020-07-28,-1.196739594195503,-0.1836859055538421,-1.1969997677445692
2020-07-29,-1.1495190993872755,-0.12279259168117411,-1.109581762233288
2020-07-30,-1.176878015863145,-0.14960481014591584,-1.132629154255671
2020-07-31,-1.180230064811979,-0.143627041855009,-1.1302483957165848
2020-08-03,-1.172845661606184,-0.11612122860152929,-1.1281077710376304
2020-08-04,-1.1502889366700286,-0.09427971639695983,-1.1179247073301357
2020-08-05,-1.139098180610738,-0.062051786479619876,-1.1006269094729915
2020-08-06,-1.1380543281576778,-0.05891982290738914,-1.1024838317694357
2020-08-07,-1.1010246854910466,-0.05716109242967963,-1.0433126428458037
2020-08-10,-1.0733468774001964,-0.04654513070060656,-1.014575277929049
2020-08-11,-1.0914643598622344,-0.09938208417089338,-1.0287249064805983
2020-08-12,-1.0579585256543387,-0.059440946360164996,-0.9796850197127734
2020-08-13,-1.071651558156981,-0.049300062915635635,-1.0006470203205045
2020-08-14,-1.0717188011619376,-0.05194826308493875,-0.9990760355683078
2020-08-17,-1.0707232678177383,-0.03430080252184603,-0.9879276142468448
2020-08-18,-1.0784909070072768,-0.033880627957974446,-1.0100134944053738
2020-08-19,-1.0968135023075116,-0.05923779382664225,-1.0373698317838336
2020-08-20,-1.1236199372030686,-0.055703728696900864,-1.0553433353011152
2020-08-21,-1.1254414121807825,-0.06290750271672213,-1.0581654819548059
2020-08-24,-1.0848462725680883,-0.0010532885744232517,-1.004712625027367
2020-08-25,-1.0857739233818537,-0.004272711951029291,-1.000939577781274
2020-08-26,-1.0965400560989558,0.0285558651113504,-1.0037491524253597
2020-08-27,-1.0812463630329685,0.04419990488064309,-0.9778023743618973
2020-08-28,-1.0575169642034616,0.08194927013506147,-0.9480971186305291
2020-08-31,-1.0775196045620776,0.06899699012576183,-0.9759528997234437
2020-09-01,-1.0770184858203284,0.08158703634151755,-0.9573167409795051
2020-09-02,-1.0030690701009743,0.16961336960265042,-0.8535459327891377
2020-09-03,-1.0989689540894374,0.01632702384238176,-0.9818618655131247
2020-09-04,-1.1156485109837573,-0.027975558987409894,-1.0017726509265983
2020-09-08,-1.1986539628887505,-0.11936490840340765,-1.0970997881259132
2020-09-09,-1.1481989506974108,-0.04588692785404592,-1.0140259285189117
2020-09-10,-1.211931091829099,-0.1076485158116176,-1.0789564616180005
2020-09-11,-1.1941973330449964,-0.10685133475277854,-1.054582505404379
2020-09-14,-1.1399313226246717,-0.026537481707079872,-0.9738832796579859
2020-09-15,-1.1428320366659248,0.0070238904655309095,-0.95524000508883
2020-09-16,-1.1236202906883102,0.0068555909800996065,-0.9452180367016108
2020-09-17,-1.1360055693122117,-0.03958331656287902,-0.9708916400036319
2020-09-18,-1.1777820568883128,-0.09782315400716984,-1.0222383491070137
2020-09-21,-1.2511689535817359,-0.18452643794072818,-1.1298403384232305
2020-09-22,-1.229897178679908,-0.13414503928488994,-1.1059817598346606
2020-09-23,-1.3029032302190973,-0.23457696996598462,-1.208213653917399
2020-09-24,-1.2843443145196123,-0.238156751115662,-1.2007512082734548
2020-09-25,-1.2434258773552906,-0.146398887314544,-1.1237994412414256
2020-09-28,-1.1895802747857525,-0.06746983566672789,-1.0447096512232235
2020-09-29,-1.2105094400620542,-0.09299887522873782,-1.0688965504448387
2020-09-30,-1.1812062231495892,-0.06480390231345588,-1.0353026041008477
2020-10-01,-1.1723962593802497,-0.02764768481585225,-1.0138237316531258
2020-10-02,-1.1609956611532297,-0.04762970306653286,-0.992585006198244
2020-10-05,-1.1011477593348948,0.03000868703345501,-0.9113885127346304
2020-10-06,-1.128208118229509,-0.03164828470344255,-0.9458962984937156
2020-10-07,-1.0717092730478328,0.053660604731641644,-0.8676072108094065
2020-10-08,-1.024923178016353,0.09937485153325208,-0.8077258200647587
2020-10-09,-1.0131695162706105,0.13382506979831324,-0.7904336163922797
2020-10-12,-0.9817210299087442,0.1838913228626796,-0.7594684769220045
2020-10-13,-1.0072477211364919,0.14853931311696253,-0.8094213406572457
2020-10-14,-1.0177110670248621,0.11214398374044271,-0.8184244092919264
2020-10-15,-1.012683630113485,0.11409863608545857,-0.8008052271614882
2020-10-16,-1.0103347237370672,0.12202128236022103,-0.7940648331982346
2020-10-19,-1.0613653392319375,0.05820423222653087,-0.8682389277605872
2020-10-20,-1.0530612030470643,0.07729934637623015,-0.8393898147615751
2020-10-21,-1.0621605651232815,0.061994848591410946,-0.8568375370187503
2020-10-22,-1.0343780702243788,0.11148491426765211,-0.8128334618280434
2020-10-23,-1.0126081746809357,0.12395005960909591,-0.7926310547737344
2020-10-26,-1.09082629923389,0.017295729646227876,-0.8793480101788089
2020-10-27,-1.1376745100212629,-0.017578985241778877,-0.931072856151847
2020-10-28,-1.2544573591857495,-0.17888942959909096,-1.0872613232808932
2020-10-29,-1.2310749498330134,-0.14788105331055076,-1.046165825551942
2020-10-30,-1.2454613826950947,-0.18895394785797814,-1.0578862571188115
2020-11-02,-1.166650129738539,-0.1148768919629972,-0.9517883361679247
2020-11-03,-1.0910227303834943,-0.03087726536701175,-0.8480569468930926
2020-11-04,-1.0750463286291585,0.060905937500584574,-0.8550645550730832
2020-11-05,-1.0211696042748664,0.15704548027201362,-0.7604477329065268
2020-11-06,-1.0261257113034032,0.15118137104049217,-0.7656557900064751
2020-11-09,-0.9151072340524425,0.24266915197489614,-0.6294002065763675
2020-11-10,-0.8606623586612694,0.2329590275812996,-0.5952748757909909
2020-11-11,-0.8645878110368935,0.2512588010454019,-0.5869726052584696
2020-11-12,-0.9223409577401276,0.18635710528625862,-0.6601579439428528
2020-11-13,-0.8451512354507836,0.28353284986427235,-0.5632963012686726
2020-11-16,-0.7859286206253139,0.34657926135416006,-0.47100079190284727
2020-11-17,-0.8113634586597377,0.3298762855429949,-0.5030695560343068
2020-11-18,-0.8584795882817989,0.2699449197808405,-0.5782190577258014
2020-11-19,-0.8530743794008682,0.3077081575779713,-0.5605420044401912
2020-11-20,-0.8781725472699615,0.28117817643299664,-0.5837307194945387
2020-11-23,-0.8351292305358771,0.3133258059808757,-0.5402994926891573
2020-11-24,-0.7643856601992554,0.3722067231714157,-0.46531432142818935
2020-11-25,-0.788943131045722,0.3708084138685073,-0.49252815684617424
2020-11-27,-0.7904324733796658,0.40532353922593495,-0.49821712197412515
2020-11-30,-0.8287310916155153,0.37321546222492175,-0.5266308282108446
2020-12-01,-0.7963916095556774,0.41550567504715413,-0.4707310673556906
2020-12-02,-0.8062130357819801,0.40684493269321076,-0.4649914881189651
2020-12-03,-0.7997542433389103,0.4344590801945587,-0.4617823187755618
2020-12-04,-0.7451648411611685,0.4943264825786257,-0.4018342712904227
2020-12-07,-0.769011842734021,0.48850826832236616,-0.42300595697814164
2020-12-08,-0.7595554401383774,0.5072549227680605,-0.4060179657672712
2020-12-09,-0.7701098082583093,0.45825681032123833,-0.4263959800695529
2020-12-10,-0.7873372582243512,0.4579315054711653,-0.44141887893220416
2020-12-11,-0.7943041704143601,0.43358629007746247,-0.464111723920093
2020-12-14,-0.8205745592826641,0.42461353534414825,-0.5004416930694274
2020-12-15,-0.7616398457140787,0.4981553665969661,-0.42228909079427474
2020-12-16,-0.7754172807592771,0.5078102740219474,-0.44147707587526275
2020-12-17,-0.7462676987267952,0.5517470492095642,-0.3901502295908888
2020-12-18,-0.7521041994444405,0.5440018247215644,-0.40830979281596363
2020-12-21,-0.792901348653626,0.5075532019280254,-0.440883299890247
2020-12-22,-0.80939347087182,0.5004098181727654,-0.45141124749158035
2020-12-23,-0.7928158800371168,0.5159387003349857,-0.4383446240900464
2020-12-24,-0.7772030816010315,0.5259895259563604,-0.4185114852378287
2020-12-28,-0.7655102587505955,0.5397676279217111,-0.40198491708395107
2020-12-29,-0.7822240503622353,0.5214849673007333,-0.4287952182232643
2020-12-30,-0.7602491294682937,0.5401847231347646,-0.3989601146722194
2020-12-31,-0.7225374582419868,0.5819128092371165,-0.3447290400487301
2021-01-04,-0.7930970619745397,0.47941334336990954,-0.4406502881118259
2021-01-05,-0.7660145515096145,0.5152159286315221,-0.4006347265236531
2021-01-06,-0.68415887334693,0.5626257666550432,-0.2607366095359519
2021-01-07,-0.6641779585695956,0.625776539934512,-0.22690719712901386
2021-01-08,-0.656025228281021,0.6459794791706946,-0.21031855133669247
2021-01-11,-0.667290928732489,0.6222400911984132,-0.22584428256098718
2021-01-12,-0.6487238710748752,0.6274182997814737,-0.2055443342630132
2021-01-13,-0.6607699870814341,0.6284077004233382,-0.207886311219693
2021-01-14,-0.667306453485286,0.6267733646093208,-0.2040477436489348
2021-01-15,-0.6781582626853182,0.5907388938620446,-0.23014066204882513
2021-01-19,-0.6650513061947617,0.6276293978331473,-0.21710745337162304
2021-01-20,-0.6395805487305516,0.6938989035075273,-0.175891676373592
2021-01-21,-0.6614135033911588,0.6749924112761837,-0.2104764525757331
2021-01-22,-0.6805940750475961,0.6518480053025943,-0.2366503995713578
2021-01-25,-0.6741549594922641,0.6521909825444411,-0.22611963355351292
2021-01-26,-0.69795694759074,0.6491890175445083,-0.25631659159804426
2021-01-27,-0.7934310837338098,0.5248141467515596,-0.38799163450388957
2021-01-28,-0.7555701010903053,0.5763004572258437,-0.3295815547925553
2021-01-29,-0.8315965321146273,0.49421637877859964,-0.41760245060812967
2021-02-01,-0.7874092048678111,0.5885356798825625,-0.3501101747874294
2021-02-02,-0.7386953103067017,0.664237630720724,-0.28018933552099806
2021-02-03,-0.733772210939917,0.6539696037775149,-0.29174583291325074
2021-02-04,-0.6896610824894528,0.7084275680611549,-0.2332069349188912
2021-02-05,-0.6720860162941217,0.7547551994558497,-0.19833236194476814
2021-02-08,-0.6402532928416299,0.8086524881899376,-0.15675657637592535
2021-02-09,-0.6397790021594036,0.8002638197453378,-0.1592062000437528
2021-02-10,-0.6319673760065139,0.8124623647362053,-0.14946970039819663
2021-02-11,-0.6338358096131868,0.8185826839443388,-0.13574179570784692
2021-02-12,-0.6216885518517035,0.8496662467213335,-0.10713407116906158
2021-02-16,-0.6330589254796548,0.8252085254458461,-0.1231136669194586
2021-02-17,-0.6261254687646072,0.8289367331665686,-0.12976573034260258
2021-02-18,-0.633955701800006,0.8041885145749037,-0.14825677579295748
2021-02-19,-0.6225029812808003,0.8179546138254983,-0.13329373385475593
2021-02-22,-0.6221392141303002,0.7905620420639041,-0.1544470084512211
2021-02-23,-0.6021993907042316,0.7961352288192937,-0.14819856582002192
2021-02-24,-0.5594621648222179,0.8590562341129537,-0.08881762928648215
2021-02-25,-0.6477714329505592,0.7120719634852043,-0.20478988683864324
2021-02-26,-0.6966692067834627,0.6986785250555703,-0.2517820209789048
2021-03-01,-0.6092970917099566,0.8039391724885211,-0.11999708836908744
2021-03-02,-0.6264923837243827,0.7751928306161985,-0.14126533579451953
2021-03-03,-0.6476974372427592,0.6985564606060635,-0.1843145012414124
2021-03-04,-0.6883634380443384,0.590305080739753,-0.27279978206917305
2021-03-05,-0.5811888037249227,0.69739273234735,-0.1437561063342952
2021-03-08,-0.5436066690780644,0.7064701960613304,-0.11303638651618532
2021-03-09,-0.5448652931582608,0.7569135667389943,-0.08231214103170542
2021-03-10,-0.4937921108351277,0.7965376651686255,-0.02941184146056106
2021-03-11,-0.48878095766416885,0.8580754881354552,0.011061894258154015
2021-03-12,-0.46194659952137795,0.9035974938669173,0.05583303006410477
2021-03-15,-0.4147440729825469,0.9812931034557847,0.10639204559228399
2021-03-16,-0.4424920235210416,0.9537022451690508,0.0658688845759592
2021-03-17,-0.4314342220072563,0.9724618806946196,0.07252871195052939
2021-03-18,-0.47150844228244365,0.8999280910411583,0.04415977966725091
2021-03-19,-0.477159430224629,0.911774514578202,0.028195816824276475
2021-03-22,-0.46719272178861115,0.9324675056561043,0.039991873821099956
2021-03-23,-0.5122016485074112,0.8498247118522433,-0.0204686857309479
2021-03-24,-0.5022686483773763,0.7739640409047077,-0.018841871116451348
2021-03-25,-0.44953365578236654,0.8222598697424964,0.05328848071444755
2021-03-26,-0.3677883624444852,0.9053570871519343,0.16213406367176597
2021-03-29,-0.36846943264952253,0.8802018247784059,0.1404153870524247
2021-03-30,-0.38207792556476305,0.8790592612493809,0.1421210197467678
2021-03-31,-0.39466861371381795,0.8860238436130932,0.12948677021364752
2021-04-01,-0.3596175186411774,0.9600965038169169,0.18628793278551473
2021-04-05,-0.315011881317902,1.0316573597157366,0.2550379380834765
2021-04-06,-0.31739755607306436,1.056428019834431,0.26000571646817316
2021-04-07,-0.3303721158596505,1.0210309540409006,0.2369234353108869
2021-04-08,-0.32998541068856796,1.0372126079154707,0.2511500739452694
2021-04-09,-0.30837383228312276,1.0616991787111683,0.2918545034901541
2021-04-12,-0.2983375235812332,1.0559973596686612,0.31922136646688426
2021-04-13,-0.30262662528548645,1.0641759532725148,0.31125427823997887
2021-04-14,-0.2885278152537066,1.043228993601153,0.3110206951531828
2021-04-15,-0.24682849582666355,1.0971332971240928,0.3773915487169443
2021-04-16,-0.22194450818907382,1.111671277870221,0.41478148201245685
2021-04-19,-0.2400956661973551,1.0719955591565207,0.3891877434433329
2021-04-20,-0.2597378049925584,1.0360016475233813,0.3690851989363843
2021-04-21,-0.21842378704220725,1.0999461050626949,0.4464286401762044
2021-04-22,-0.25104064326936926,1.0702804616048058,0.41256189714261554
2021-04-23,-0.21862732036466745,1.1308421469696117,0.47304907064068447
2021-04-26,-0.22846356859611658,1.1505197719369904,0.47412302034224857
2021-04-27,-0.2230879955432219,1.1453331592761282,0.4781621030395975
2021-04-28,-0.22321232043730918,1.127737378305335,0.4665455200236303
2021-04-29,-0.18456023191044651,1.144837877390273,0.5208194274737845
2021-04-30,-0.21253754934637722,1.1112142362382913,0.47777077210594926
2021-05-03,-0.17171459539263836,1.1133811324908518,0.5105789901667026
2021-05-04,-0.17531769866322858,1.0491947740739642,0.5232965255827834
2021-05-05,-0.17144293334701227,1.041370134146221,0.5218904953445026
2021-05-06,-0.1396419397398431,1.0434342147496247,0.5648641118309783
2021-05-07,-0.1053882681905787,1.0953652173098032,0.624116063889724
2021-05-10,-0.10582666812305186,1.0571179865043614,0.6150614221025009
2021-05-11,-0.1669516647429309,1.0047044737848267,0.5422469738752165
2021-05-12,-0.26476761598676773,0.8644547620261002,0.39214583801797365
2021-05-13,-0.19390499893117585,0.9369103124070185,0.496146094595115
2021-05-14,-0.14031365356401443,1.0321312556689193,0.5704508833163524
2021-05-17,-0.1488565008868786,1.0183458639353753,0.5521496977179662
2021-05-18,-0.19041370876423208,0.9850154278495215,0.5007001240538509
2021-05-19,-0.21666705500364633,0.9607545568826855,0.4758120308205595
2021-05-20,-0.18614722274391096,1.0322458217103627,0.5236629115735586
2021-05-21,-0.17839599157083758,1.0300460896180328,0.5397236516387751
2021-05-24,-0.1594100248385736,1.0761898605157558,0.5807504556399761
2021-05-25,-0.19007563441650155,1.0721895513642972,0.5564926910003557
2021-05-26,-0.18347427432271485,1.0847062552683904,0.5777047811326235
2021-05-27,-0.1732130971020714,1.1083983586834167,0.6067299165376489
2021-05-28,-0.16429073182999515,1.1076563270571034,0.6188452749923105
2021-06-01,-0.15344456459041717,1.1091251225927627,0.619272646315834
2021-06-02,-0.14513926468359123,1.120134956507425,0.6210265806435598
2021-06-03,-0.14351418646470054,1.082154844056927,0.62128548573962
2021-06-04,-0.12028050970401258,1.1256069053437465,0.6512903401360012
2021-06-07,-0.14013927267520182,1.1455217193428817,0.6330919016296968
2021-06-08,-0.1317605921227977,1.1499955649674913,0.6296273445355874
2021-06-09,-0.14942311236897596,1.133668609703576,0.610867716866405
2021-06-10,-0.14211548090199771,1.1683050509729176,0.626117994750112
2021-06-11,-0.12944468039899223,1.175662882607095,0.6553876720555338
2021-06-14,-0.14598740808653676,1.1711540315776663,0.6315999477720781
2021-06-15,-0.14091791881114382,1.1398718338640743,0.6387619345889789
2021-06-16,-0.18434871173820622,1.097408126898407,0.5888697898095809
2021-06-17,-0.223446462783145,1.078282363424918,0.5364094554832698
2021-06-18,-0.3100920724717212,1.0087211381511512,0.41847412335546386
2021-06-21,-0.22223444789223779,1.0945325181938712,0.537895126923028
2021-06-22,-0.22006310427449113,1.104627219808029,0.5461632950045081
2021-06-23,-0.23970858155475464,1.0843930173637948,0.5347541344901012
2021-06-24,-0.20783588475409517,1.1095874861518065,0.5642970307018801
2021-06-25,-0.17108537511464414,1.1581081501565174,0.6070351609578654
2021-06-28,-0.18940111724434514,1.1489447738209302,0.594846670907422
2021-06-29,-0.20162033387190545,1.1484198754089951,0.5829964979103542
2021-06-30,-0.18576755721175373,1.1423948836692357,0.5868193816464583
2021-07-01,-0.14940230880903183,1.1723639438204336,0.6275075784598712
2021-07-02,-0.13549942205276835,1.2012725231064314,0.643838451545487
2021-07-06,-0.17136377063885722,1.172127992626845,0.6101506426071074
2021-07-07,-0.14698932070751272,1.1794007165323173,0.6465895917003047
2021-07-08,-0.19302152457098357,1.1334092255515262,0.5770407478650416
2021-07-09,-0.13143060447177665,1.2046472791722396,0.6765656408767429
2021-07-12,-0.13020237317974417,1.2073538340665602,0.7036908989538955
2021-07-13,-0.16480732347022914,1.1535544098168051,0.6474450051707811
2021-07-14,-0.16222074459310257,1.1531508795509382,0.6544459894079677
2021-07-15,-0.15785558717244705,1.1258602715382084,0.6578889001515815
2021-07-16,-0.1769754090272438,1.0904538707473443,0.6293499127093141
2021-07-19,-0.26592298413777676,0.9980814911420335,0.5174505303974981
2021-07-20,-0.19072506801750977,1.0996754420344346,0.630569283552416
2021-07-21,-0.15815376974704573,1.1405101204484165,0.671846351952986
2021-07-22,-0.1689245323031848,1.1390951101184097,0.6588635802895794
2021-07-23,-0.1252976225855579,1.181379454154285,0.7259027468412922
2021-07-26,-0.1200538171229448,1.2019564101099889,0.7298803957638278
2021-07-27,-0.10798595599944312,1.1850655259587792,0.7306614319580906
2021-07-28,-0.12354385260106232,1.1878767007324993,0.7224515676485607
2021-07-29,-0.08880214728719767,1.1978826074534847,0.7797763792520678
2021-07-30,-0.10177143848158599,1.1680822542553233,0.7805321016383513
2021-08-02,-0.11380198915732785,1.1535669874885843,0.7814713162527397
2021-08-03,-0.07325084529702655,1.1561869404729228,0.831686209521853
2021-08-04,-0.1284488610153152,1.1153090158300794,0.7887892597793944
2021-08-05,-0.11218168075261252,1.1671611415686909,0.8315552465342575
2021-08-06,-0.0921401038664671,1.1867707487079366,0.8516183211675487
2021-08-09,-0.10434851418190226,1.1753173399279297,0.8437735809222242
2021-08-10,-0.07954016158888863,1.1750870992512579,0.8563572585243656
2021-08-11,-0.044323706887046316,1.2028482549267232,0.9016006042078778
2021-08-12,-0.04819704803419702,1.2042848055373172,0.9016450854428616
2021-08-13,-0.03597989767024931,1.2071017327841345,0.9108469818018402
2021-08-16,-0.027082330059682646,1.2092480490097894,0.9383533734902043
2021-08-17,-0.0450591414444767,1.1734258370032928,0.89265161787432
2021-08-18,-0.09699201414018933,1.1114791478640011,0.8168865445469417
2021-08-19,-0.09747488889435127,1.1044302660144858,0.8179078002040632
2021-08-20,-0.06579513479897889,1.1486195605050067,0.8622156392604583
2021-08-23,-0.04725036354011167,1.1933717445151,0.8843151947167492
2021-08-24,-0.03734759986433576,1.231609690312747,0.8905039311574872
2021-08-25,-0.02104968109620942,1.2471206716341665,0.9307217557549293
2021-08-26,-0.05796340741949996,1.200189354643941,0.899660627273678
2021-08-27,-0.015226329305387115,1.2582678571044907,0.9583893753091136
2021-08-30,-0.023097667652934254,1.2629457569143008,0.9608540521151235
2021-08-31,-0.02025712524365522,1.2815978599047848,0.9570740025650009
2021-09-01,-0.019650209052160063,1.2983998445917821,0.9717899842889502
2021-09-02,0.01026897419260449,1.3232426825328012,1.0180994814822069
2021-09-03,-0.005369529175875553,1.302394926435222,0.9943469207720805
2021-09-07,-0.0575475082053495,1.2584572707621842,0.9253093050415478
2021-09-08,-0.039997975304671,1.2586072505297516,0.9377125643243006
2021-09-09,-0.06463136059605291,1.2232602639295211,0.9185048427342283
2021-09-10,-0.09538917320165222,1.1627453125010951,0.8755453655095169
2021-09-13,-0.07119004707391005,1.1667231383558372,0.8775692411249805
2021-09-14,-0.10209610391466127,1.1144226729842475,0.8365023397002613
2021-09-15,-0.060505355714035425,1.1443098197615988,0.8753865233156835
2021-09-16,-0.08037875380736001,1.147351024261852,0.8588313755465312
2021-09-17,-0.11816185239210494,1.0964614055349124,0.7975377932800106
2021-09-20,-0.1813976833640412,1.0168869910679477,0.7090072858569864
2021-09-21,-0.19279660763038828,0.9867527414115416,0.6961521408718111
2021-09-22,-0.14830136168053412,1.0419240923272908,0.7583213296691467
2021-09-23,-0.0974431425282193,1.112497249011317,0.8382894872264017
2021-09-24,-0.09296411645665655,1.1160062420148087,0.8383542288997724
2021-09-27,-0.08356592932799886,1.09750056109146,0.8183610691541952
2021-09-28,-0.14616698416906673,1.0031654744373433,0.7092839501232117
2021-09-29,-0.12253546490007607,1.0091466637445952,0.7310099086724059
2021-09-30,-0.20077907460267294,0.9310405315711152,0.6290415439578622
2021-10-01,-0.15112913487490742,1.0038549248440196,0.6856711966779292
2021-10-04,-0.16974359007596293,0.938881115413994,0.6464183368943697
2021-10-05,-0.13885258133438713,0.9699840407455419,0.7020090031734884
2021-10-06,-0.12142394081425317,0.984561608230588,0.716180412624875
2021-10-07,-0.08912978546213345,1.0289842604712371,0.7692064653053853
2021-10-08,-0.091030119244849,0.9893645081987836,0.7432609061819933
2021-10-11,-0.11705723965879823,0.9381891639411741,0.7056662990839017
2021-10-12,-0.11542797853057943,0.9486311072066087,0.7063565638646979
2021-10-13,-0.1047118434796053,0.960661028220909,0.7304791628570517
2021-10-14,-0.02496983229274883,1.049888780950095,0.8493423936841399
2021-10-15,-0.01049376136329215,1.056599999657054,0.8773135924942643
2021-10-18,-0.020039316750773715,1.0467097577283118,0.883557479321006
2021-10-19,0.008696468159477333,1.0833136951184152,0.9286433451856624
2021-10-20,0.0485793081776937,1.1187196682068299,0.9860554268727223
2021-10-21,0.044300122875330895,1.1549387784116918,1.002634789910381
2021-10-22,0.06299931584672643,1.1557399111619422,1.0407681541990779
2021-10-25,0.06684001995707725,1.1639490579057419,1.04562011127896
2021-10-26,0.058270276815816334,1.1567305721301233,1.035733713213808
2021-10-27,-0.010583948760633,1.069217974763181,0.9605912696255353
2021-10-28,0.02690697164521867,1.1031735318311775,1.0517347457733963
2021-10-29,0.01957283660436202,1.081753954018141,1.0477138108342794
2021-11-01,0.046719292670880555,1.1283882439175492,1.076776782056178
2021-11-02,0.061496873607486645,1.1290193699465187,1.1021624144145243
2021-11-03,0.09339701248320148,1.1605419295564112,1.127310906580214
2021-11-04,0.08945644293829175,1.1400598012233076,1.1148638990998572
2021-11-05,0.1339002542279455,1.185307481657168,1.1410456288787367
2021-11-08,0.13266709131543103,1.1924517898877287,1.142093448428108
2021-11-09,0.1367677834131017,1.1820929381800238,1.1472102369693455
2021-11-10,0.11822968532925422,1.1311162666025714,1.1266480481389782
2021-11-11,0.1190481951255819,1.1306848852487086,1.1413265814533107
2021-11-12,0.13924449510715317,1.165407308434044,1.1808221867570337
2021-11-15,0.15670713374242806,1.170079496692599,1.1916847950345397
2021-11-16,0.15822276430056043,1.1708326210766224,1.2168569786288015
2021-11-17,0.14007467759603598,1.1355426306906424,1.1902562435798087
2021-11-18,0.12375179433948016,1.089610081752162,1.1731996210093394
2021-11-19,0.09564057793686474,1.0638997279582774,1.1547262166217622
2021-11-22,0.1084311165433723,1.0312975893209837,1.1661362729956253
2021-11-23,0.14601597213135006,1.0140476073851254,1.1799267857478677
2021-11-24,0.15014545742890664,1.007696884694073,1.186508961140965
2021-11-26,0.027404308684608483,0.8763837106771727,1.0294728296458222
2021-11-29,0.05960839877630838,0.9103110093937431,1.1072930201206843
2021-11-30,-0.06781806120602017,0.7599784609973887,0.9206952117430771
2021-12-01,-0.10826869264154801,0.6378912589994356,0.8552592426292889
2021-12-02,0.0009689204768910511,0.7831457963879601,0.9978794862241392
2021-12-03,0.0014595312999695002,0.7499975921686401,0.9711883841541037
2021-12-06,0.07696031770901607,0.8311222773110226,1.05176398556879
2021-12-07,0.14544999854973,0.9161230055947193,1.1662572125599993
2021-12-08,0.15588660881792285,0.9606454294580601,1.1826149768406424
2021-12-09,0.137228547854093,0.8921632618730063,1.1351794970736395
2021-12-10,0.18420453851769936,0.9038803474947195,1.1788809869484502
2021-12-13,0.16807719098644439,0.8783103643705813,1.1559091779414181
2021-12-14,0.1460632691293583,0.8311680148770678,1.1043201272798155
2021-12-15,0.20251378047818133,0.886959085888652,1.2039643046933892
2021-12-16,0.21119216068459407,0.8636419369329108,1.2065463621244172
2021-12-17,0.15207824500415815,0.8486291915390514,1.116449307801665
2021-12-20,0.09880592750678385,0.7848627859615516,1.022710656520176
2021-12-21,0.17318351776994934,0.8943352036960491,1.1302979088435707
2021-12-22,0.21394550767586878,0.9261267654902394,1.1829588873269181
2021-12-23,0.24183152891527748,0.965307174872972,1.2256902028794818
2021-12-27,0.30369889334670697,1.0259288973758878,1.3234511954605614
2021-12-28,0.32177400654351035,1.0369564450973787,1.3339693371375847
